Date,Actual_Volatility,Predicted_Volatility,GARCH_Volatility
2024-12-12,0.028548711073316795,0.028726485,0.030358778260175072
2024-12-13,0.029871026901803748,0.031146955,0.029445579239383075
2024-12-14,0.029043949034062443,0.02972839,0.02862722460598367
2024-12-15,0.028978161838701964,0.029878873,0.02763082938929684
2024-12-16,0.024992447422370806,0.028706802,0.02800987188917829
2024-12-17,0.021922971841315975,0.028497303,0.027465149678634948
2024-12-18,0.030701529917837797,0.028541902,0.026578405450644892
2024-12-19,0.022153589066842394,0.02932084,0.03191455900160767
2024-12-20,0.024262551504316242,0.03450045,0.03173664969534405
2024-12-21,0.024709271593618992,0.03343273,0.03042994098542696
2024-12-22,0.025428079406044066,0.03149792,0.029324150979490888
2024-12-23,0.024897051679487924,0.030277252,0.029173476338473402
2024-12-24,0.025041180052370864,0.030500954,0.0281718213556855
2024-12-25,0.017183729117697708,0.028731972,0.029887272837525104
2024-12-26,0.017828234172886058,0.030220585,0.028795893202968974
2024-12-27,0.016464062969649515,0.030246586,0.03009536858788378
2024-12-28,0.014527861479585924,0.03212819,0.02951441342804762
2024-12-29,0.01444986753544353,0.031362105,0.028560663605935517
2024-12-30,0.011122133965184093,0.030075585,0.028169480341966868
2024-12-31,0.013380600764759559,0.029350681,0.027422266761730797
2025-01-01,0.028401187463651875,0.028649418,0.02662858729178606
2025-01-02,0.029715854778322854,0.027769173,0.02598291480093102
2025-01-03,0.02908406982415108,0.026397716,0.02635799595990084
2025-01-04,0.030579373925267196,0.026996411,0.025816730991857488
2025-01-05,0.030501904036067392,0.027035436,0.025103504767029446
2025-01-06,0.03045256431415247,0.02669387,0.024468557023590534
2025-01-07,0.024263462809872335,0.025437111,0.02639989693422007
2025-01-08,0.018870288065386313,0.028631646,0.030491081032084356
2025-01-09,0.022114270718769733,0.032453794,0.03001828275023028
2025-01-10,0.01766351381160182,0.032427527,0.030220018293130098
2025-01-11,0.021903890206031302,0.031460665,0.029865643003857974
2025-01-12,0.021799633400886906,0.030215152,0.028750720641007255
2025-01-13,0.02781689069627264,0.029548768,0.027741679471890563
2025-01-14,0.027520844892745026,0.028861612,0.026828515442332584
2025-01-15,0.029492270353354853,0.027990974,0.026714941563110273
2025-01-16,0.029749853676258212,0.026884729,0.028575083712748833
2025-01-17,0.029314192416028135,0.029333808,0.02771290627043126
2025-01-18,0.023598405030635778,0.027945759,0.03016850398796169
2025-01-19,0.023602547185505873,0.031153135,0.029016531723815703
2025-01-20,0.021014198183863082,0.031125631,0.029866536529950787
2025-01-21,0.020955686078223866,0.03132656,0.02883660990556524
2025-01-22,0.011602347409885586,0.029772088,0.030235218921589462
2025-01-23,0.013448910941592672,0.03116593,0.030104131171400744
2025-01-24,0.013944595633788652,0.03090477,0.028955924749198843
2025-01-25,0.015997505873604476,0.030360196,0.02799680455044203
2025-01-26,0.016761356524726004,0.029536461,0.027065775056900693
2025-01-27,0.018551532093937634,0.02857812,0.027020398130270223
2025-01-28,0.025079676544631162,0.028847724,0.026276018642724747
2025-01-29,0.02831581110162312,0.02813809,0.025661462502468736
2025-01-30,0.02549291970844771,0.026626699,0.025855693396823098
2025-01-31,0.02443255234402563,0.026554579,0.025274995139233175
2025-02-01,0.02419585079702144,0.026883224,0.025716527034054044
2025-02-02,0.024009432918230954,0.027809346,0.025675871564495918
2025-02-03,0.021596125174527952,0.028469946,0.026805845459499617
2025-02-04,0.01467155082206381,0.027868126,0.0282735089092463
2025-02-05,0.00911532429627687,0.029697256,0.0296077546152904
2025-02-06,0.01199943387897206,0.030972183,0.02885057438508066
2025-02-07,0.013270365646017787,0.030269518,0.027827417955621204
2025-02-08,0.013691623799247156,0.029498499,0.02691104349828143
